id_usuario,id_incidente,descricao,duracao,data_e_hora,status
7928,23866,Data Breach,1299,2024-07-23 12:14:01,solucionado
7928,23867,Ransomware,1060,2024-11-22 21:18:26,solucionado
7929,23868,DDoS Attack,373,2025-01-11 13:56:38,solucionado
7929,23869,Account Takeover,1698,2023-10-26 17:06:24,solucionado
7929,23870,Malware Detection,356,2024-10-26 23:24:42,solucionado
7929,23871,Malware Detection,2358,2024-12-26 14:21:35,não solucionado
7929,23872,Data Breach,2344,2023-07-28 14:54:43,não solucionado
7930,23873,SQL Injection,416,2024-04-11 23:22:24,não solucionado
7931,23874,Phishing,324,2023-11-12 22:24:08,não solucionado
7931,23875,Account Takeover,2164,2025-02-16 20:42:01,solucionado
7932,23876,Phishing,495,2023-09-11 11:56:53,solucionado
7932,23877,Ransomware,422,2023-10-16 09:59:07,solucionado
7932,23878,Zero-Day Exploit,2599,2023-07-05 18:11:46,solucionado
7933,23879,Account Takeover,79,2024-12-25 01:25:02,solucionado
7933,23880,Data Breach,1401,2024-01-19 13:38:31,solucionado
7933,23881,SQL Injection,885,2023-05-24 22:17:48,não solucionado
7934,23882,SQL Injection,1076,2024-08-18 22:40:58,solucionado
7935,23883,DDoS Attack,1530,2024-08-15 01:28:05,não solucionado
7935,23884,Malware Detection,1193,2023-12-02 06:44:13,solucionado
7935,23885,Ransomware,2461,2025-02-14 04:40:12,não solucionado
7935,23886,Data Breach,3030,2025-01-01 15:42:59,solucionado
7936,23887,DDoS Attack,270,2024-04-27 02:23:00,solucionado
7936,23888,Malware Detection,3026,2023-09-30 07:02:26,não solucionado
7936,23889,Phishing,2019,2023-11-12 10:57:59,não solucionado
7937,23890,Account Takeover,1340,2024-06-30 12:08:30,não solucionado
7937,23891,Account Takeover,2542,2024-09-28 07:51:27,não solucionado
7937,23892,Ransomware,74,2024-08-15 01:21:17,não solucionado
7937,23893,DDoS Attack,1185,2024-01-15 21:35:28,não solucionado
7938,23894,DDoS Attack,1533,2024-03-30 07:57:30,solucionado
7938,23895,Malware Detection,120,2023-08-19 13:09:24,solucionado
7938,23896,Account Takeover,261,2024-01-15 00:38:48,solucionado
7938,23897,DDoS Attack,606,2025-03-05 17:27:27,não solucionado
7939,23898,Malware Detection,3471,2024-11-01 22:27:10,não solucionado
7939,23899,Malware Detection,2786,2025-03-14 09:36:34,solucionado
7940,23900,Ransomware,610,2023-06-24 17:54:55,solucionado
7941,23901,SQL Injection,2912,2023-10-12 18:03:31,não solucionado
7941,23902,Ransomware,1075,2023-11-05 16:48:53,solucionado
7941,23903,SQL Injection,3002,2023-10-09 20:31:30,não solucionado
7942,23904,SQL Injection,1914,2023-08-30 09:09:31,solucionado
7942,23905,DDoS Attack,1955,2023-06-22 09:54:46,solucionado
7942,23906,Malware Detection,2900,2024-11-06 13:12:45,não solucionado
7942,23907,Phishing,2567,2024-07-31 02:48:43,não solucionado
7943,23908,Account Takeover,1652,2023-06-08 03:27:40,não solucionado
7943,23909,DDoS Attack,752,2023-08-15 12:07:21,solucionado
7943,23910,Phishing,1938,2025-01-14 05:17:15,solucionado
7943,23911,SQL Injection,2417,2023-07-19 08:58:34,não solucionado
7944,23912,Zero-Day Exploit,728,2024-11-30 16:27:56,solucionado
7945,23913,SQL Injection,2953,2023-10-07 08:07:35,não solucionado
7945,23914,Malware Detection,994,2024-03-29 06:32:45,solucionado
7945,23915,Account Takeover,129,2025-01-18 18:43:10,solucionado
7945,23916,DDoS Attack,597,2024-03-08 02:30:15,solucionado
7946,23917,Malware Detection,953,2024-03-24 07:10:38,não solucionado
7947,23918,DDoS Attack,1808,2024-05-21 02:13:53,solucionado
7948,23919,Zero-Day Exploit,634,2024-03-13 06:03:07,não solucionado
7949,23920,Phishing,1774,2024-09-02 04:46:42,solucionado
7949,23921,SQL Injection,188,2023-11-12 13:11:08,solucionado
7949,23922,SQL Injection,1158,2024-08-21 14:13:32,solucionado
7950,23923,Account Takeover,3375,2024-09-22 19:46:26,solucionado
7950,23924,Ransomware,1494,2024-11-25 04:37:09,solucionado
7950,23925,Data Breach,2315,2023-11-01 00:30:11,não solucionado
7950,23926,Data Breach,2824,2024-09-21 03:25:00,não solucionado
7951,23927,DDoS Attack,2171,2024-02-07 08:44:13,solucionado
7951,23928,Malware Detection,719,2023-05-23 23:02:27,solucionado
7951,23929,DDoS Attack,1677,2023-08-23 11:24:18,solucionado
7951,23930,Account Takeover,1888,2023-08-07 10:07:02,não solucionado
7952,23931,Account Takeover,3274,2023-07-24 16:46:38,não solucionado
7952,23932,Data Breach,2919,2023-05-31 13:15:13,não solucionado
7952,23933,DDoS Attack,1889,2024-09-02 22:21:54,solucionado
7952,23934,SQL Injection,792,2024-01-26 08:39:52,solucionado
7953,23935,Ransomware,1256,2023-11-05 13:39:14,solucionado
7953,23936,DDoS Attack,1049,2023-11-10 21:53:18,solucionado
7954,23937,Zero-Day Exploit,3019,2024-10-07 22:43:50,não solucionado
7954,23938,Malware Detection,812,2024-03-09 15:43:03,solucionado
7955,23939,SQL Injection,1422,2024-05-31 06:49:35,solucionado
7955,23940,Malware Detection,2065,2023-05-22 00:39:04,não solucionado
7955,23941,Account Takeover,1870,2024-02-10 10:15:25,não solucionado
7955,23942,Phishing,2016,2024-10-02 15:33:02,solucionado
7956,23943,SQL Injection,1885,2024-03-01 22:19:39,não solucionado
7956,23944,Malware Detection,2287,2024-12-01 23:39:45,não solucionado
7956,23945,Data Breach,2531,2024-11-11 11:42:14,não solucionado
7956,23946,SQL Injection,1021,2024-12-01 05:06:54,não solucionado
7956,23947,Account Takeover,3436,2024-04-13 21:25:15,solucionado
7957,23948,DDoS Attack,1587,2023-06-06 19:34:10,não solucionado
7957,23949,Zero-Day Exploit,3456,2024-01-28 00:15:50,solucionado
7958,23950,Malware Detection,99,2024-05-10 03:49:32,solucionado
7958,23951,Account Takeover,3592,2024-10-20 08:20:10,solucionado
7958,23952,Data Breach,807,2024-11-20 14:56:25,não solucionado
7959,23953,SQL Injection,2691,2023-12-16 06:51:38,solucionado
7959,23954,Zero-Day Exploit,2221,2023-10-28 04:39:18,solucionado
7960,23955,Phishing,1498,2023-08-19 15:32:40,solucionado
7961,23956,Ransomware,3512,2024-11-03 02:24:55,solucionado
7962,23957,Zero-Day Exploit,3299,2023-09-17 16:58:09,não solucionado
7962,23958,Data Breach,530,2025-01-01 21:29:03,solucionado
7962,23959,Zero-Day Exploit,2462,2024-01-18 11:44:09,não solucionado
7963,23960,Data Breach,877,2024-02-16 16:02:02,solucionado
7963,23961,Zero-Day Exploit,170,2025-01-14 00:42:20,solucionado
7964,23962,Phishing,3266,2024-07-06 16:51:14,solucionado
7964,23963,Zero-Day Exploit,3343,2024-08-11 06:21:42,não solucionado
7964,23964,Malware Detection,3503,2024-03-27 05:41:45,não solucionado
7964,23965,Phishing,484,2023-11-18 13:52:48,solucionado
7964,23966,Ransomware,2491,2024-01-24 19:05:32,não solucionado
7965,23967,Account Takeover,34,2025-03-10 17:49:13,não solucionado
7966,23968,Data Breach,898,2024-02-24 17:16:37,solucionado
7967,23969,Zero-Day Exploit,1852,2024-06-17 16:31:20,não solucionado
7967,23970,Malware Detection,769,2024-12-31 19:16:47,solucionado
7968,23971,Phishing,1786,2023-09-30 03:12:06,solucionado
7968,23972,Data Breach,886,2023-12-15 20:29:03,solucionado
7969,23973,Account Takeover,2847,2025-02-02 19:27:39,solucionado
7969,23974,SQL Injection,271,2023-04-29 20:36:10,solucionado
7969,23975,Ransomware,1525,2023-11-18 16:39:24,solucionado
7970,23976,Data Breach,2049,2025-03-01 17:16:31,não solucionado
7970,23977,Malware Detection,3532,2024-09-12 03:23:58,não solucionado
7970,23978,Ransomware,654,2024-11-11 14:13:52,solucionado
7971,23979,SQL Injection,329,2024-05-12 14:13:31,solucionado
7971,23980,DDoS Attack,1794,2024-09-12 00:12:09,solucionado
7971,23981,Ransomware,30,2024-09-26 04:15:25,solucionado
7972,23982,Data Breach,170,2024-10-22 21:07:22,solucionado
7972,23983,Malware Detection,3590,2025-02-01 12:42:56,solucionado
7973,23984,Zero-Day Exploit,660,2023-11-25 11:27:21,solucionado
7973,23985,Malware Detection,640,2023-07-15 00:52:34,não solucionado
7973,23986,Malware Detection,591,2024-02-04 19:58:59,solucionado
7973,23987,DDoS Attack,1922,2024-12-24 08:54:54,não solucionado
7974,23988,DDoS Attack,1747,2025-03-09 05:34:32,solucionado
7974,23989,Zero-Day Exploit,2941,2024-01-17 06:33:15,não solucionado
7974,23990,Data Breach,2329,2024-01-01 08:52:47,não solucionado
7975,23991,Malware Detection,1921,2025-02-04 14:57:14,solucionado
7975,23992,Account Takeover,2955,2025-04-12 13:15:28,solucionado
7975,23993,SQL Injection,2987,2024-04-28 14:35:14,solucionado
7975,23994,SQL Injection,1950,2024-01-12 01:55:30,solucionado
7976,23995,SQL Injection,1661,2023-09-18 22:34:52,solucionado
7976,23996,Malware Detection,2967,2023-09-21 06:22:57,solucionado
7976,23997,Ransomware,1189,2025-04-21 21:35:26,solucionado
7976,23998,SQL Injection,530,2024-03-25 13:56:43,solucionado
7977,23999,Ransomware,1560,2024-11-04 14:29:12,solucionado
7977,24000,Ransomware,1813,2023-09-22 05:07:34,solucionado
7977,24001,Malware Detection,3360,2023-09-25 15:38:30,não solucionado
7977,24002,Malware Detection,2543,2025-03-29 16:43:53,solucionado
7978,24003,SQL Injection,1922,2024-11-30 19:00:51,solucionado
7979,24004,Zero-Day Exploit,1988,2025-01-30 14:52:42,não solucionado
7979,24005,Malware Detection,1241,2024-02-17 15:52:12,não solucionado
7979,24006,DDoS Attack,1906,2023-06-25 11:18:26,não solucionado
7979,24007,Zero-Day Exploit,906,2023-07-07 06:17:59,solucionado
7979,24008,Phishing,1960,2025-04-23 20:44:35,solucionado
7980,24009,Data Breach,1066,2024-03-03 12:23:35,solucionado
7980,24010,Account Takeover,1430,2025-04-17 12:10:24,solucionado
7980,24011,Data Breach,1586,2024-03-18 22:33:07,solucionado
7980,24012,Malware Detection,3560,2023-11-15 19:38:28,solucionado
7980,24013,Phishing,1290,2024-07-12 17:34:37,solucionado
7981,24014,Malware Detection,2581,2024-01-17 08:45:00,não solucionado
7981,24015,Ransomware,1409,2024-05-17 12:35:27,não solucionado
7981,24016,Ransomware,490,2024-02-25 07:37:37,solucionado
7982,24017,DDoS Attack,2214,2024-05-06 20:35:03,solucionado
7982,24018,DDoS Attack,483,2023-05-16 18:22:16,solucionado
7982,24019,SQL Injection,1364,2024-06-01 22:07:57,não solucionado
7983,24020,Malware Detection,2944,2023-09-07 09:05:33,solucionado
7983,24021,Ransomware,17,2024-03-07 18:30:54,solucionado
7983,24022,Zero-Day Exploit,726,2024-10-07 14:48:57,solucionado
7984,24023,Data Breach,3019,2023-11-01 05:09:39,não solucionado
7984,24024,Phishing,3426,2025-02-06 04:46:54,não solucionado
7984,24025,Account Takeover,2840,2024-10-08 22:57:53,não solucionado
7984,24026,DDoS Attack,3138,2023-05-06 20:37:02,não solucionado
7984,24027,Phishing,2040,2025-02-03 13:13:15,não solucionado
7985,24028,Phishing,1570,2024-11-28 20:45:18,solucionado
7986,24029,Account Takeover,1184,2024-02-23 22:12:04,solucionado
7986,24030,Ransomware,2008,2025-04-24 02:50:33,não solucionado
7987,24031,Ransomware,78,2023-06-13 00:32:05,solucionado
7987,24032,Phishing,1171,2024-08-15 16:49:55,solucionado
7987,24033,Ransomware,1674,2024-06-14 16:17:42,solucionado
7987,24034,Malware Detection,1555,2023-09-01 17:26:49,solucionado
7988,24035,DDoS Attack,3571,2024-02-28 14:07:52,não solucionado
7988,24036,Ransomware,57,2024-12-05 07:15:19,solucionado
7988,24037,Phishing,2858,2025-03-20 11:44:21,solucionado
7988,24038,Phishing,3544,2023-12-25 23:20:03,solucionado
7988,24039,Phishing,1237,2023-12-11 00:28:57,solucionado
7989,24040,SQL Injection,935,2024-11-27 11:11:08,solucionado
7989,24041,DDoS Attack,3438,2024-03-21 11:14:53,não solucionado
7989,24042,Phishing,1748,2025-01-09 08:01:18,solucionado
7989,24043,Zero-Day Exploit,1962,2023-11-19 15:33:48,não solucionado
7989,24044,Malware Detection,1480,2025-02-17 12:01:46,solucionado
7990,24045,DDoS Attack,682,2024-01-19 06:43:43,não solucionado
7990,24046,DDoS Attack,2925,2023-12-24 05:01:49,não solucionado
7990,24047,Ransomware,1336,2025-03-14 05:34:39,não solucionado
7990,24048,Data Breach,3279,2024-08-03 15:54:40,solucionado
7991,24049,Phishing,1043,2023-07-01 06:59:39,não solucionado
7991,24050,DDoS Attack,1558,2024-07-25 09:54:54,solucionado
7992,24051,SQL Injection,558,2024-04-04 15:44:21,solucionado
7992,24052,Ransomware,343,2025-02-23 22:17:00,solucionado
7992,24053,DDoS Attack,259,2024-09-03 18:31:45,solucionado
7992,24054,Phishing,597,2024-06-13 13:47:54,não solucionado
7993,24055,Malware Detection,2438,2024-11-06 00:06:16,não solucionado
7993,24056,Ransomware,2482,2023-11-20 07:58:25,não solucionado
7993,24057,Data Breach,515,2024-02-22 18:12:48,solucionado
7993,24058,Malware Detection,2346,2023-10-18 15:24:20,não solucionado
7994,24059,Phishing,598,2024-02-13 17:33:28,solucionado
7994,24060,Data Breach,501,2024-07-11 22:19:32,solucionado
7994,24061,Account Takeover,2348,2023-11-01 01:08:17,solucionado
7994,24062,Ransomware,395,2023-07-08 01:39:59,solucionado
7994,24063,Zero-Day Exploit,1948,2024-05-10 07:55:43,não solucionado
7995,24064,DDoS Attack,2214,2024-05-03 11:32:55,solucionado
7995,24065,Data Breach,2762,2024-08-06 20:53:46,não solucionado
7995,24066,DDoS Attack,2549,2023-12-24 22:00:16,não solucionado
7995,24067,Data Breach,440,2023-11-09 21:01:33,solucionado
7996,24068,Malware Detection,284,2025-03-13 18:41:40,não solucionado
7996,24069,Zero-Day Exploit,2516,2024-05-14 21:10:21,não solucionado
7996,24070,Zero-Day Exploit,3300,2024-05-09 15:01:33,solucionado
7996,24071,Ransomware,94,2024-12-28 20:19:35,solucionado
7996,24072,Zero-Day Exploit,3137,2024-11-25 19:47:19,solucionado
7997,24073,Ransomware,3382,2023-08-02 07:51:25,solucionado
7997,24074,DDoS Attack,2887,2023-12-02 18:34:51,não solucionado
7998,24075,Account Takeover,159,2024-08-13 21:45:14,solucionado
7998,24076,Ransomware,932,2025-04-14 11:10:38,solucionado
7999,24077,DDoS Attack,819,2024-04-05 06:58:27,não solucionado
7999,24078,SQL Injection,1821,2023-11-30 06:21:40,não solucionado
7999,24079,Ransomware,3286,2025-03-31 10:49:07,solucionado
8000,24080,Zero-Day Exploit,1298,2024-09-04 21:18:44,solucionado
8000,24081,Zero-Day Exploit,1715,2023-10-07 17:32:46,solucionado
8000,24082,Phishing,454,2024-06-22 21:32:23,solucionado
8000,24083,Malware Detection,2678,2023-09-25 15:05:04,solucionado
8000,24084,Phishing,2059,2023-10-20 23:57:55,solucionado
8001,24085,Malware Detection,3231,2023-06-18 16:48:53,solucionado
8001,24086,SQL Injection,3449,2024-04-17 08:09:04,solucionado
8002,24087,Ransomware,602,2023-06-21 03:33:16,não solucionado
8002,24088,Ransomware,2560,2024-08-24 20:43:26,solucionado
8002,24089,SQL Injection,873,2024-05-18 14:47:20,solucionado
8002,24090,Malware Detection,2024,2023-07-08 00:16:26,solucionado
8002,24091,SQL Injection,474,2024-12-01 05:07:54,solucionado
8003,24092,Zero-Day Exploit,3437,2024-06-12 18:28:50,solucionado
8003,24093,Malware Detection,3378,2023-09-05 07:37:33,solucionado
8003,24094,Ransomware,3008,2024-01-21 05:50:47,não solucionado
8004,24095,Phishing,192,2023-07-28 14:24:35,solucionado
8004,24096,Data Breach,3238,2023-05-17 16:34:55,não solucionado
8004,24097,Malware Detection,172,2024-05-10 18:46:03,solucionado
8004,24098,Zero-Day Exploit,2557,2024-06-12 19:29:32,não solucionado
8004,24099,Account Takeover,1065,2024-12-20 03:01:48,não solucionado
8005,24100,SQL Injection,3163,2024-07-07 11:37:11,não solucionado
8005,24101,Phishing,633,2023-11-05 17:09:10,solucionado
8005,24102,Data Breach,1016,2024-06-19 17:50:43,solucionado
8006,24103,Data Breach,2946,2025-03-29 22:18:38,solucionado
8006,24104,DDoS Attack,572,2023-10-28 23:13:42,solucionado
8006,24105,Phishing,1910,2025-02-08 11:12:40,não solucionado
8006,24106,Zero-Day Exploit,3279,2024-10-04 22:01:08,não solucionado
8006,24107,Zero-Day Exploit,2999,2025-03-05 06:10:45,solucionado
8007,24108,Phishing,2690,2023-08-12 03:40:57,solucionado
8007,24109,Malware Detection,1858,2024-07-18 17:48:54,não solucionado
8007,24110,Account Takeover,2710,2024-09-22 08:15:56,não solucionado
8007,24111,SQL Injection,850,2023-06-03 08:16:53,solucionado
8007,24112,Zero-Day Exploit,2151,2024-03-26 03:13:57,não solucionado
8008,24113,SQL Injection,1682,2023-10-06 11:17:45,solucionado
8008,24114,Account Takeover,2938,2024-06-21 12:12:04,solucionado
8008,24115,DDoS Attack,2450,2023-09-21 06:50:47,não solucionado
8008,24116,DDoS Attack,981,2025-03-26 17:53:34,solucionado
8008,24117,Malware Detection,3358,2024-11-08 10:17:03,solucionado
8009,24118,Zero-Day Exploit,1465,2023-06-08 00:22:45,não solucionado
8010,24119,Malware Detection,1827,2023-12-23 16:10:29,solucionado
8010,24120,Data Breach,839,2023-12-29 17:42:02,solucionado
8010,24121,Malware Detection,480,2023-06-23 09:56:51,solucionado
8010,24122,Data Breach,922,2023-12-03 10:27:34,solucionado
8011,24123,Data Breach,2808,2024-06-27 13:55:08,não solucionado
8011,24124,DDoS Attack,51,2024-12-18 19:54:14,solucionado
8011,24125,Account Takeover,1072,2023-09-05 01:49:07,solucionado
8011,24126,Phishing,2113,2025-03-17 15:04:29,não solucionado
8011,24127,Data Breach,3492,2024-03-08 04:50:48,não solucionado
8012,24128,Data Breach,3526,2023-11-18 05:00:02,não solucionado
8012,24129,DDoS Attack,2348,2025-04-20 18:02:21,solucionado
8012,24130,DDoS Attack,1598,2024-11-12 17:08:59,solucionado
8012,24131,Zero-Day Exploit,494,2024-08-10 03:24:29,solucionado
8012,24132,Data Breach,3391,2023-07-03 21:06:30,não solucionado
8013,24133,DDoS Attack,605,2023-09-06 09:21:47,solucionado
8013,24134,Data Breach,2182,2024-03-09 19:14:49,não solucionado
8013,24135,Data Breach,1697,2024-03-02 22:44:33,solucionado
8014,24136,DDoS Attack,1553,2024-02-20 19:16:13,não solucionado
8014,24137,Phishing,1347,2024-09-13 02:32:35,não solucionado
8014,24138,Phishing,1504,2024-04-24 04:44:41,solucionado
8015,24139,Data Breach,309,2024-11-23 11:06:31,solucionado
8015,24140,Account Takeover,1725,2024-12-12 11:56:02,solucionado
8015,24141,DDoS Attack,3158,2024-11-23 02:32:44,não solucionado
8015,24142,Ransomware,2045,2023-10-31 04:24:35,solucionado
8016,24143,Account Takeover,1452,2024-03-13 00:09:19,solucionado
8016,24144,DDoS Attack,3199,2024-02-03 12:43:43,não solucionado
8016,24145,Phishing,2815,2024-08-04 03:58:10,não solucionado
8016,24146,Malware Detection,3140,2024-09-06 22:07:39,não solucionado
8017,24147,DDoS Attack,667,2024-07-13 12:34:07,não solucionado
8017,24148,Zero-Day Exploit,333,2023-07-14 10:40:11,solucionado
8017,24149,Zero-Day Exploit,692,2024-11-08 04:45:14,solucionado
8017,24150,Account Takeover,1046,2024-04-12 13:33:49,não solucionado
8017,24151,DDoS Attack,556,2023-05-15 12:10:46,solucionado
8018,24152,Data Breach,781,2023-05-14 07:09:23,não solucionado
8018,24153,Phishing,3033,2023-09-30 19:39:12,não solucionado
8018,24154,Phishing,1488,2024-04-02 03:11:38,solucionado
8019,24155,DDoS Attack,3576,2023-11-15 23:01:57,solucionado
8020,24156,Phishing,1775,2024-09-28 11:01:58,solucionado
8020,24157,DDoS Attack,1286,2023-09-05 02:09:27,solucionado
8020,24158,DDoS Attack,2331,2024-08-11 12:05:38,não solucionado
8020,24159,Malware Detection,2079,2023-07-13 02:13:49,não solucionado
8021,24160,Zero-Day Exploit,2024,2023-11-15 02:24:30,solucionado
8021,24161,Phishing,1020,2024-06-05 07:35:24,solucionado
8022,24162,Zero-Day Exploit,1437,2024-12-29 10:12:48,solucionado
8022,24163,Ransomware,2045,2024-10-10 06:40:43,solucionado
8022,24164,Zero-Day Exploit,6,2023-09-30 05:12:28,solucionado
8022,24165,Account Takeover,2155,2024-02-11 02:08:48,não solucionado
8023,24166,DDoS Attack,2923,2024-12-16 05:07:25,não solucionado
8023,24167,Data Breach,1824,2023-06-23 18:57:03,não solucionado
